id,post_from_id,post_from,post_updated_time,post_created_time,post_link,post_message,post_name,post_type,post_likes,post_shares,post_comments,post_reactions
52,330536733672550,天天開心,2017-10-03 13:00:12,2017-10-03 13:00:12,https://www.facebook.com/match.tw/videos/1438918136163438/,"這隻貓咪被送到寵物醫院時，害醫生笑到差點送醫，一看就不是什麼正經貓！～

? 全省大齡優質男女交友結婚保證方案!請由以下連結網址留下資料，全台的紅娘會為您服務。留下資料，才有機會遇見你的另一半。https://goo.gl/8vxFq6",單身關愛社 (未婚 交友 婚友 聯誼),video,4,0,0,7
53,260968911208,facebook讀書會,2017-10-03 13:00:12,2017-10-03 13:00:12,https://www.facebook.com/match.tw/videos/1438918136163438/,"這隻貓咪被送到寵物醫院時，害醫生笑到差點送醫，一看就不是什麼正經貓！～

? 全省大齡優質男女交友結婚保證方案!請由以下連結網址留下資料，全台的紅娘會為您服務。留下資料，才有機會遇見你的另一半。https://goo.gl/8vxFq6",單身關愛社 (未婚 交友 婚友 聯誼),video,4,0,0,8
54,1217729924914903,Stom Chen,2017-10-26 18:03:06,2017-10-25 23:32:43,https://www.facebook.com/photo.php?fbid=1717440944943796&set=p.1717440944943796&type=3,"#寵物協尋#

我是中壢人，大家好。
我家的貓咪離家後失蹤，請大家幫忙協尋！！！

這是我家養的咚咚（母貓已結紮），10月24日下午1點多到下午6點從家裡偷溜出去了，原本有如相片中的訂作地址電話，被它搞丟了，所以只有如相片的紅色頸圈，地點中壢大勇二街附近，之前有出去過但沒多久就自己回家了，今天卻遲遲未歸怕被有心人喜歡留下來了，若有人發現請與我聯絡
0986200380",,photo,7,23,2,9
55,120011791345977,展覽好康情報站,2017-10-18 15:30:24,2017-10-18 15:00:00,https://www.facebook.com/toplink01/videos/2036089166404887/,"?11/3-6台北南港寵物用品博覽會?
免費索票只到本周五啦！朋友家人閨密還沒索票就要來不及囉！
?免費索票?https://goo.gl/KtqWLG
?狗狗用品週週抽?https://goo.gl/UYyoKU
?貓咪用品週週抽?https://goo.gl/rZqCuo
?萬元用品加碼抽?https://goo.gl/cs5quF
?毛小孩趣味賽?https://goo.gl/Nou2TD",,video,7,2,0,7
56,10203718639038668,Amber Lin,2017-10-15 20:58:46,2017-10-15 19:34:55,https://www.facebook.com/photo.php?fbid=10209514356207975&set=p.10209514356207975&type=3,"推薦東湖平價寵物餐廳[Cami House]
餐點、飲料用心好吃又平價，店裡的毛孩們都很乖巧溫馴又親人，店裡裝潢安靜舒適，還有提供小貓認養平台~~非常推薦的好店家!!
https://www.facebook.com/PAcamihouse",,photo,7,3,1,8
57,108853872503211,單身關愛社 (未婚 交友 婚友 聯誼),2017-10-05 07:17:33,2017-10-02 18:23:31,https://www.facebook.com/match.tw/videos/1438918136163438/,"這隻貓咪被送到寵物醫院時，害醫生笑到差點送醫，一看就不是什麼正經貓！～

? 全省大齡優質男女交友結婚保證方案!請由以下連結網址留下資料，全台的紅娘會為您服務。留下資料，才有機會遇見你的另一半。https://goo.gl/8vxFq6",這隻貓咪被送到寵物醫院時，  害醫生笑到差點送醫，一看就不是什麼正經貓！～,video,7,71,5,9
58,145517152539,愛生活手記．hi! my dear life,2017-10-14 21:44:00,2017-10-14 21:44:00,http://www.books.com.tw/products/0010764486,"貓咪的失控行為真的可以改嗎？
可以唷！限量的《21天養成完美同伴貓》搭配寵物響片，讓想糾正貓兒行為的您輕鬆上手！

【理想生活 日日實踐 #麥浩斯全書系49折起】
https://goo.gl/pYAzz1",21天養成完美同伴貓 適合難搞貓咪的溫和訓練營+專業響片,link,8,0,0,8
59,129204783942705,女人悄悄話,2017-10-03 08:40:00,2017-10-03 08:40:00,https://ipetgroup.com/Article/8300,"主人表示好無奈,小編覺得好羨慕XD 
#眾多萌寵齊聚一堂 
#狗狗貓貓雞雞兔兔看到飽 
加入Line接收每日精選的動物訊息：
➤https://goo.gl/1vwmvd",「你們一定要都擠在我身上嗎？！」這幾組毛孩「神複製」的超萌照片，真的讓人看了完全融化！,link,8,0,0,8
60,120485161393938,我是貓奴隸,2017-10-26 19:51:29,2017-10-26 17:34:00,https://pet.talk.tw/Article.aspx?Article_ID=753,"《貓咪訓練／貓咪溝通》很多尚未被貓咪收服、不願意花時間愛上貓咪的朋友，有種根深蒂固的錯誤的認知——「貓咪絕對不會聽話！就算牠們懂，牠們也絕不會在乎我們說什麼。」
.
這些錯誤的認知通常發生在已經習慣和狗狗相處的人類，不同於狗狗非常明顯豐富的眉毛和臉部表情，貓咪也有牠們的表達方式。只要你用心了解貓咪語言，你將會發現你其實忽略了很多令人驚奇的貓咪表達方式。原來，貓咪也是如此努力的在和你溝通的呢！",【動物行為專家不藏私】教你和貓咪溝通的6種方式 | 寵物滔客誌 | 墨汁,link,11,2,1,11
61,235679595900,民視新聞,2017-10-25 19:00:02,2017-10-25 19:00:01,https://news.ftv.com.tw/articles/1/detail/472,"【《貓的犯罪現場》弄壞電視也毫無悔意的貓咪（無表情）】

#樂虎編：「不然你是要怎樣」的表情好經典啊 XDDD

宅宅新聞 #寵物愛很大 #貓 #犯罪現場 #無悔意

☑民視新聞陪您關心時事?https://news.ftv.com.tw/
☑民視新聞台Live直播隨時看?https://goo.gl/fYB6on
☑民視新聞Android APP帶著走?https://goo.gl/cZF9aL
☑蘋果用戶看這邊iOS版火熱上線?https://goo.gl/Vkw8pR",《貓的犯罪現場》弄壞電視也毫無悔意的貓咪（無表情）-民視新聞網,link,11,2,0,16
62,207161759345931,立川漁場,2017-10-13 16:30:00,2017-10-13 16:30:00,https://www.facebook.com/photo.php?fbid=1953811528275800&set=gm.1974606025892240&type=3,"【?超級任務】
敦親睦鄰協尋小貓?
立川漁場?鄰居的貓咪 #阿華田
前幾天離家出走了??
主人著急地找我們協助
如果住在附近或有來立川玩的朋友
看見?阿華田的蹤跡
請趕快私訊?給小編
或直接電話☎與主人聯絡哦
連日的大雨?☔
希望阿華田能快快回到溫暖的家?

#請大家幫忙鄰居
#協尋走失小貓
#立川漁場

立川生鮮水產訂購專線：03-8650905
立川漁場洽詢專線：03-8651333
成為蜆寶Line好友：https://goo.gl/nkprcA
蜆寶帶您購物去：http://shop.lichuan.tw/
蜆寶帶您遊立川：http://goo.gl/GwfGx5
蜆寶帶您看影片：http://goo.gl/c5mhDF
蜆寶也要看臉書：http://goo.gl/nGHHSn
按「讚」並「分享」給您的好朋友吧！",Tsung-hua Lee,photo,11,0,0,11
63,678859015486572,男孩女孩Writings,2017-10-02 04:00:00,2017-10-02 04:00:00,http://zy.joylah.com/w/ymbqbvcE.html,貓咪專心舔爪子「玩心重的主人偷偷換成自己的手」，最後「貓咪的眼神」讓大家都笑歪了！,趣聞趣事Writings,link,11,0,0,11
64,141637242531921,Ann'S,2017-10-06 12:00:00,2017-10-06 12:00:00,https://www.facebook.com/loveanns/photos/a.171257139569931.43669.141637242531921/1923943554301272/?type=3,"用手繪插畫·聊穿搭✍illustration/page.5
休閒女孩的攻略?太完美了吧❤

?看插畫選單品?https://goo.gl/KsW1Uz
貓咪球鞋?熱賣數年的女明星指定款
ⓕⓡⓔⓔ免運?在家穿沒負擔

手腳要快！Ann'S訂製款顏色?後背包
?看插畫選單品?https://goo.gl/XjoV6T
✔市面稀少色 ✔小巧可愛 ✔硬挺皮料
#穿搭插畫illustration
Miss.CAT三橫美智貓",,photo,14,0,0,14
65,238008506256087,ETNEWS分享雲,2017-10-20 08:33:43,2017-10-19 11:50:00,https://pets.ettoday.net/news/1033791?from=fb_et_share,"傻眼貓咪！

不給罐罐就搗蛋啦～

趕快去寵物用品展買貢品孝敬主子>>

https://goo.gl/txdWE7",閃抽1500張《台北寵物用品博覽會》門票　不給罐罐就搗蛋！ | ETNEWS寵物雲 | ETNEWS新聞雲,link,15,1,1,15
66,230899156962824,Yahoo奇摩,2017-10-04 19:38:41,2017-10-03 11:59:00,https://www.facebook.com/Yahoo.Kimo/videos/1562085877181959/,"【 邵庭 熊爸訓練師王昱智 犬類行為專家帶你玩三芝??】
家有毛小孩的朋友每到周末最苦惱的，就是要帶狗狗貓貓去哪七逃了?現在不用再想破頭啦！就讓超愛動物的 ＃邵庭 和知名狗狗行為訓練師 ＃熊爸，來到擁有許多寵物友善餐廳以及寵物友善民宿的三芝，讓你帶著毛孩子一起快樂旅行，吃美食、看海景、沙灘踏浪去??
✔看影片幫助更多毛孩子➡Richart x 巴克動物救援協會，救援浪浪們?
＃貓咪好多小編已融化 ＃台新銀行Richart ＃巴克動物救援協會 ＃救援浪浪 ＃五熊的家 ＃三芝 ＃Richart愛你喲 ＃OO帶你玩XX",邵庭熊爸帶你玩三芝－台新銀行,video,15,1,1,15
67,126709274050415,爆笑影片集中營,2017-10-25 15:00:01,2017-10-25 15:00:00,http://www.cocosg.cc/post/638604?r=z155423,"每次看到關於流浪動物的故事，心頭都會忍不住一酸，覺得不管是被丟棄，還是只是單純走失，都很同情這些毛孩啊，牠們一定很想家吧?

嗯...不過今天這則流浪動物故事絕對不一樣，這只偷跑出去玩、離家半年的貓咪，絲毫沒有感受到外面生活不好混，
反而過得爽爽的，被人發現時比原本家裡還肥一圈。",「流浪半年」吃成18公斤大胖喵！？救援組織公開它「一餐都沒餓到」秘訣...網友笑翻XD,link,16,2,0,23
68,111048682315693,愛情不是遊戲,2017-10-12 07:30:00,2017-10-12 07:30:00,http://beingsweetlife.com/archives/10/133804?ref=linjj,主人在玩疊疊樂時「貓咪突然伸出爪子刮出積木」，「快狠準的動作」讓大家都傻眼了！,主人在玩疊疊樂時「貓咪突然伸出爪子刮出積木」，「快狠準的動作」讓大家都傻眼了！,link,16,0,0,17
69,126709274050415,爆笑影片集中營,2017-10-16 18:00:02,2017-10-16 18:00:01,http://www.cocohk.net/post/628167?r=z155423,"想當初，多少父母拼命反對養貓貓狗狗，甚至撂下狠話「有它沒我，有我沒它！」

可是真把小寵物抱回家，畫風就這麼變了……",千萬別讓爸媽養寵物！！哈哈哈第一個就笑瘋了！,link,19,1,0,23
70,153617234665390,愛情療癒系,2017-10-12 07:30:00,2017-10-12 07:30:00,http://beingsweetlife.com/archives/10/133804?ref=linjj,主人在玩疊疊樂時「貓咪突然伸出爪子刮出積木」，「快狠準的動作」讓大家都傻眼了！,主人在玩疊疊樂時「貓咪突然伸出爪子刮出積木」，「快狠準的動作」讓大家都傻眼了！,link,20,0,0,20
71,215040661914214,正興咖啡館,2017-10-29 11:00:09,2017-10-29 11:00:09,https://www.facebook.com/zx.cafe/photos/a.544949295590014.1073741826.215040661914214/1577530962331837/?type=3,"假日的木工課。多了份熱情
自己手做時鐘
是貓咪在睡覺還是狗狗在奔跑
亦或是小小鳥在飛翔⋯⋯
晚一點揭曉喔^_^",正興咖啡館貼文的照片,photo,23,0,0,24
72,162936210430314,Petstro 沛德奧股份有限公司,2017-10-10 20:30:00,2017-10-10 20:30:00,https://www.facebook.com/pettiocorp/photos/a.166083390115596.37582.162936210430314/1584338148290106/?type=3,"11月!!!!!
北部的毛孩們??????
準備好了嗎?!!

#上聯寵物展 #南港寵物展 #沛德奧 #寵物推車 #台灣寵物推車 #台北寵物展 #狗推車 #貓推車 #寵物拉箱 #貓運輸籠 #台北哪裡可以看推車 #11月台北寵物展",,photo,24,1,0,24
73,186758878172497,風傳媒,2017-10-29 19:00:02,2017-10-29 19:00:01,http://www.storm.mg/article/351106,"貓奴們看過來！你也被家裡的貓主子馴服到不要不要的嗎？這篇千萬別錯過囉～

♛ 加入〈 風傳媒看世界 〉，給您更多國際要聞 → http://bit.ly/別再說媒體不報國際新聞了

#貓咪 #貓奴 #寵物 #貓科動物",【Gene思書齋】掌控人類就能統治全世界！喵星人與貓奴的千年真愛故事-風傳媒,link,27,0,0,28
74,243970158979587,臺灣土地銀行,2017-10-29 01:44:37,2017-10-24 17:00:00,https://www.facebook.com/landbank.com.tw/photos/a.246569562052980.56151.243970158979587/1547819708594619/?type=3,"想問問土粉們，除了貓狗，
大家最喜歡的寵物是甚麼呢？
#小福德最喜歡兔子惹❤ ❤ ❤
　　
根據Dailyview網路數據
除貓貓?狗狗?以外
最理想的寵物排名……
可怕的蜘蛛竟然榜上有名
▆▅▄▃_崩╰(〒皿〒)╯潰_▃▄▅▆ 　
　　
土粉心中的最愛寵物有上榜嗎？
留言告訴小福德，你喜歡的是甚麼?
也歡迎秀一下你可愛的毛小孩??
　　
為了毛孩好好理財?https://goo.gl/lGweuc
　　
來來成為土粉天南地北東聊西聊? 臺灣土地銀行
　　
參考數據?https://goo.gl/8uwTvz",,photo,27,0,2,28
75,493486894105585,郝媽媽,2017-10-20 23:09:05,2017-10-18 09:18:09,https://www.facebook.com/news.ebc/videos/1489353384433081/,"花瓶.臉盆.鞋盒 萌喵到哪都能「窩」 #藍編：看到牠嘴角瘋狂上揚，超療癒(*´∀`)~♥  影片授權：IG/hosico_cat #療癒 #貓咪 #可愛

超多內容盡在:
:v 【NPNT 沒圖沒真相】 >> http://bit.ly/1VNLuZD",東森新聞,video,27,0,3,35
76,591538510858802,可愛動物讚一個,2017-10-06 18:34:40,2017-10-06 18:34:40,https://www.facebook.com/buymylove/videos/783569091823580/,"?【隔壁家的毛孩｜狗狗貓貓仿真抱枕】?
養我～拜託～►►►goo.gl/kvbgMh

想要有?毛小孩?陪伴
但怕沒有心思照顧他嗎☠？

我陪你吃飯?喝酒?趕走寂寞
想說什麼你就說?
只希望你天天開心！",購物生理期,video,28,0,0,32
77,382023855209241,Welcome!生活元氣bar,2017-10-05 09:40:00,2017-10-05 09:40:00,https://ipetgroup.com/Article/8300,"主人表示好無奈,小編覺得好羨慕XD 
#眾多萌寵齊聚一堂 
#狗狗貓貓雞雞兔兔看到飽 
加入Line接收每日精選的動物訊息：
➤https://goo.gl/1vwmvd",「你們一定要都擠在我身上嗎？！」這幾組毛孩「神複製」的超萌照片，真的讓人看了完全融化！,link,34,1,0,37
78,152865641293,101 機票旅館促銷情報,2017-10-20 11:01:44,2017-10-20 11:01:44,http://news.ltn.com.tw/news/life/paper/1144845,華航上演「貓咪失蹤記」，有旅客的愛貓在行李託運時，因為環境聲響受到驚嚇，掙脫貓籠、跳車逃脫走失，在華航工作人員積極協尋下，六天後成功找回。為避免再發生相同事件，過去不限寵物籠形式的華航，修改規定，比照他航限制寵物籠材質與功能，且須加以固定以防寵物脫逃。,防貓咪再失蹤 華航修寵物籠規定 - 生活 - 自由時報電子報,link,36,1,0,42
79,172835866095977,我是中壢人,2017-10-28 16:43:56,2017-10-27 22:07:51,https://www.facebook.com/iChungLi/photos/a.514690365243857.1073741825.172835866095977/1628265897219626/?type=3,"#寵物協尋
1.狗狗失蹤了！中壢區
拜託拜託大家幫幫忙
今天傍晚左右我家的金剛掙脫項圈跑掉了!!
麻煩大家幫忙協尋好嗎
他現在身上沒有項圈!!
全黑
立耳
母 
5歲
14公斤
下巴有些許白毛
膽小怕生，有人接近就亂跑
應該非主人是抓不到的

失蹤地點在
桃園中壢區龍川街
可能往後寮一路或周圍附近跑
麻煩如果有人看到疑似金剛的狗狗請務必跟我聯絡！
拜託拜託了!!!急死人了!!!

0961-298644
徐浠晴
24小時不關機隨時可以打!!
拜託大家!!
2.?協尋法鬥主人?
品種：法國鬥牛犬
地點：中壢區環中東路二段495號（彩虹魚環中店）
聯絡電話：03-4688055
時間：2017/10/17 09:30
特徵：虎斑法鬥，有剃毛，藍色領巾項圈
晶片：無
性別：公，未結紮
3.協尋愛貓資訊如圖",我是中壢人貼文的照片,photo,38,45,4,42
80,145023835706714,聯合大社會,2017-10-07 18:44:19,2017-10-07 18:00:00,http://pics.ee/16ct9,"主人要好好保護自己的寵物啦...
#高鐵 #斷電 #救貓咪",貓咪沒顧好掉落軌道 高鐵斷電救貓,link,39,0,1,48
81,198698828137,帝芬妮精品婚紗Diamond Wedding,2017-10-28 18:31:11,2017-10-27 12:30:00,https://www.niusnews.com/=P0vml448,"【你跟你的貓想婚了嗎】
最近小編身旁的朋友?
一個個都在拍攝結婚照?
都會問說寵物也可以一起入境嗎?
這是當然的壓！⭕
寵物是不可或缺的一家人???
結婚是終身大事，有寵物的陪伴
肯定更加喜悅更加完美呢?

#貓與人類之間的信任感
#這是最真實最單純的情感
#貓咪其實很優雅又有點狂野的魅力呢",換我們帶著貓一起結婚吧！貓奴們夢寐以求的婚紗照 | 生活發現 | 妞新聞 niusnews,link,43,1,1,44
82,321571451229747,生活好簡單 so easy~,2017-10-12 10:40:00,2017-10-12 10:40:00,https://ipetgroup.com/Article/8300,"主人表示好無奈,小編覺得好羨慕XD 
#眾多萌寵齊聚一堂 
#狗狗貓貓雞雞兔兔看到飽 
加入Line接收每日精選的動物訊息：
➤https://goo.gl/1vwmvd",「你們一定要都擠在我身上嗎？！」這幾組毛孩「神複製」的超萌照片，真的讓人看了完全融化！,link,43,4,0,50
83,120011791345977,展覽好康情報站,2017-10-22 10:37:28,2017-10-17 20:20:00,https://www.facebook.com/ETtodayPETS/videos/1778187565525931/,"給你家毛小孩吃點不一樣的吧?

20171103-1106台北國際寵物用品博覽會
免費索票 https://goo.gl/x1izqN
貓咪用品週週抽  https://goo.gl/TVYvYj
狗狗用品週週抽 https://goo.gl/m5JTcx
萬元好禮雙重抽 https://goo.gl/z9Peoh",ETNEWS寵物雲,video,46,0,11,50
84,246032849856,寵物資訊粉絲團 Pet info,2017-10-22 07:25:13,2017-10-22 07:20:00,https://www.facebook.com/Pet.tw/videos/1573189699385722/,"貪睡的貓咪.w.
#聽說手麻痹太久會....
#截肢

75劇場

想要一起曬貓曬狗曬寶貝嗎！
快一起加入「毛孩們的產地」社團：https://goo.gl/cvRNB8
加入Line按這裡:https://goo.gl/TBJbU9",你有愛睡覺的女友嗎？快伸出你的手臂讓她靠吧！,video,47,12,1,52
85,222130594506925,I-sTyLe公主花園,2017-10-01 19:20:00,2017-10-01 19:20:00,https://www.facebook.com/iloveistyle/photos/a.223812677672050.65889.222130594506925/1454817514571554/?type=3,"✨#可愛喵星人現貨報到?
【H30345】手繪貓咪荷葉雪紡衫
https://goo.gl/5YCDq6
超柔滑親膚材質~真心大推?
?#留言中有奈奈穿搭影片唷
每隻貓咪圖案都好逗趣
雖然看起來心事重重~卻超療癒的?
顯瘦荷葉袖口設計
舉手投足都飄飄浪漫
搭件針織外套就super好看
快點把他認養回家吧?? 
?#新品888免運優惠折扣中
♔ 新品H開頭：https://goo.gl/1t4ef4
♔ 上週G開頭：https://goo.gl/ExaV4w",I-sTyLe公主花園貼文的照片,photo,66,0,1,66
86,206606272737485,卡提諾論壇｜CK101.COM,2017-10-17 03:04:43,2017-10-16 12:50:01,http://bit.ly/2ie8g2b,"貓咪表情好經典
#主人有病要吃藥阿XD",【卡提諾編輯】菲律賓網友本想偷拍貓咪！竟拍下自己深夜超離奇…喵星人當場嚇歪：百萬網友瘋傳(7P+影),link,68,0,2,80
87,120485161393938,我是貓奴隸,2017-10-23 22:22:03,2017-10-23 22:22:00,https://pet.talk.tw/Article.aspx?Article_ID=753,"很多尚未被貓咪收服、不願意花時間愛上貓咪的朋友，有種根深蒂固的錯誤的認知——「貓咪絕對不會聽話！就算牠們懂，牠們也絕不會在乎我們說什麼。」
.
這些錯誤的認知通常發生在已經習慣和狗狗相處的人類，不同於狗狗非常明顯豐富的眉毛和臉部表情，貓咪也有牠們的表達方式。只要你用心了解貓咪語言，你將會發現你其實忽略了很多令人驚奇的貓咪表達方式。原來，貓咪也是如此努力的在和你溝通的呢！",【動物行為專家不藏私】教你和貓咪溝通的6種方式 | 寵物滔客誌 | 墨汁,link,75,9,0,78
88,117386641621199,流浪動物花園協會,2017-10-26 19:11:42,2017-10-26 16:41:09,https://www.facebook.com/doghome/photos/a.129057530454110.19911.117386641621199/1958347050858473/?type=3,"【美麗白虎斑～""曹虎妹 "" 開朗活潑親人親狗，尋找幸福！】

美麗的白虎斑 ""曹虎妹"" 個頭嬌小，是街貓後代，附近的愛心養豬戶從小照顧牠和妹妹長大。本以為生活會這樣一直下去，但沒有家庭庇護的浪兒難免發生意外。

兩姊妹很親人，每天看到愛媽來放飯就高興得喵喵叫，這天牠倆一樣看到她就衝過去，沒想到有輛車高速飆過，妹妹霎時慘死輪下……目睹慘劇的愛媽難過地把倖存的牠交給愛心獸醫照顧，希望牠能脫離流浪生活，在安定安全的環境活下去……。""曹虎妹"" 因此輾轉來到花園尋找幸福。

【阿盛照護觀察】
""曹虎妹"" 天生親人開朗，雖然受到妹妹慘死的驚嚇，但在花園友善的環境下，很快安定下來展現出牠親人撒嬌的特質，日常看到人就喵喵叫依依磨蹭，很希望可以跟人互動。

不但親人，也完全不會怕狗。雖在協會貓屋中生活，難免會有很多不同的狗路過，但牠一次也沒有哈氣，偶爾還會隔著門好奇的聞聞，似乎對狗狗也很感興趣！

很喜歡被撫摸。也可以被抱，但不是很有耐心，抱一抱就想要掙脫去玩。是隻活潑開朗、有好奇心、喜歡探險的漂亮貓妹。

【珮琪照護觀察】
""曹虎妹"" 是一隻超級親人的貓咪，每次看見人靠近就是一陣喵喵叫，示意我趕快過去摸摸牠，摸了就馬上呼嚕嚕，真的是超級小可愛！

吃飯有點小挑食，可能是先前在外流浪時吃過雜食，剛來到協會的牠對乾乾不太賞臉，過了段時間後只好接受乾乾，現在已經很適應了。

好奇心非常旺盛，遇見不認識的貓咪、狗狗都會想要過去仔細嗅聞一番，然後就會跟牠們玩得不亦樂乎。

【飼養須知】 
雖然花園協會已經將貓咪照顧健康，但千萬不要以為不用花太多心思所以來認養喔!

貓咪是一條生命，會餓會痛會病會搗蛋，多屎多尿有時候還會拉肚子，吃喝拉撒樣樣需要關照，有時候還很會給你找麻煩，認養前一定要確定可以接受這樣多樣化的家人喔!!

再提醒一下家貓不適合外出，請注意門窗是否緊密；外出時要小心門戶，不要讓貓跑出去，以免發生意外。

總之，請三思你真的適合養貓嗎？願意花精神照顧牠嗎？ 
當牠有病痛是否承諾會盡力醫療呢?
目前你的人生未來變數多嗎？
這是有十幾年生命的貓咪，你承諾之後能一輩子帶著牠、不離不棄嗎？
當一切的答案都是肯定的，恭喜你，你會得到這世上最好的禮物～「一個最棒、最美麗、靈魂相吸的伴侶」

如果你尚未當兵、規劃要出國深造或打工旅遊...也沒關係，等到人生穩定下來再領養，永遠都有可愛的貓咪狗狗在等家喔！

---

小提醒：
1）送養首重門戶安全，放養或半放養是不被接受的，窗戶防護/隔離(格子網/園藝網妙用)請參考
 https://goo.gl/EfGl9B
2）貓咪因不易感到口渴，年長後容易有泌尿或腎結石的毛病，日常需要多騙水，若是以乾飼料為主，更是需要稍微費心，只要稍稍一點貓罐頭加很多水，就能讓牠們開心的喝下足量的水喔。
3）當貓咪有食慾、活力、排泄的異常，就需要儘快帶貓咪去看醫生。

***
更多精采送養圖文，請點選下列連結觀看：
http://www.cathome.org.tw/phpbb2/i_love_animals_big.php?code=photostickers&id=3495&tmpl=10

欲認養請詳讀內文，並先填文後問卷寄來

認養步驟是： 
1. 義工收到問卷後會儘快回信或回電給你
2. 也可將問卷答案以白紙填寫後，傳真02-23640136 給協會 
(因協會送養的貓狗很多，來訊標題請務必註明：欲認養 ""曹虎妹 "") 
3. 收到問卷後，義工會儘快回信或回電給你，雙方溝通確認後再約看，以免讓您多跑一趟",,photo,79,6,1,88
89,118660601496600,《 OneBoy 》,2017-10-28 23:21:42,2017-10-26 20:00:00,https://www.facebook.com/oneboy.sp/videos/1930878370274805/,"毛孩的福利品
寵物的吃到飽天堂?
一起把毛孩養的肥滋滋吧???
超值飲食組優惠$500/組 
▶▶https://goo.gl/eE5V6B

?自動補給飼料
?水位高度可調整 阿貓阿狗阿兔都能用
?底部防滑墊片 不會隨意被翻倒
?獨立水槽設計 毛孩喝水不會再滴的到處都是
?超大1.25公升飼料儲存量
?超大水瓶容量500ml
飼料飲水兩用自動寵物餵食器
▶▶https://goo.gl/eE5V6B",,video,81,1,3,82
90,116487248386284,請支持流浪貓TNR計劃,2017-10-02 15:46:00,2017-10-02 15:46:00,https://www.facebook.com/SupportTNR/photos/a.117056228329386.11086.116487248386284/1703815412986785/?type=3,"福豹行動敏捷如豹，
所以在安全措施方面，
希望能找到願意全力配合的主人！

相信做對的事，
終有福報，
也希望為福豹找到願意疼愛一生的主人。

106年4月5日接獲桃園愛媽通報，
在高雄美濃老家院子出現一隻毛色特別的豹貓，
委託高雄志工協助誘捕，
發現貓咪頸後有像小籠包一樣大小腫塊，
身上有晶片、卻無登記飼主資訊，
貓咪尚未絕育，
懷疑是繁殖場因病棄養，
聲帶疑被割除、聲音微弱且低啞，
下方牙齒也被磨平，
貓咪揀到時有營養失調、血小板偏低、貧血、脫水症狀，
貓愛滋帶原，且白血球偏高有發炎反應。
身上的腫塊經化驗應為打架造成，
經清創、服用抗生素現已無大礙。

貓咪個性溫和、親人，
愛踏踏，也愛用頭頂人的臉。
喜歡貓、不喜歡狗狗。

非常愛玩、愛亂衝，
希望家庭空間夠大。

年齡：1-2歲間，公貓，已於4月底完成絕育。
貓在台北市

愛滋貓咪飼養方式與一般貓咪無異，
唯品種貓，有較多潛在遺傳疾病，
認養者請配合、詳讀以下條件---

1. 需有經濟基礎者，瞭解豹貓可能擁有的遺傳性病變。

2. 需配合圍網(防墜樓、走失)措施，開放性陽台者需有配合圍網認知。

3. 需配合家訪。

意者請填寫認養問卷-- >>>
http://www.tnrtw.org/listayhouseadp.php?Aid=175

註：成功認養者，致贈豐厚嫁妝。",,photo,81,9,0,91
91,116487248386284,請支持流浪貓TNR計劃,2017-10-17 10:44:43,2017-10-16 18:03:00,https://www.facebook.com/SupportTNR/photos/a.117056228329386.11086.116487248386284/1717499884951671/?type=3,"福豹行動敏捷如豹，
所以在安全措施方面，
希望能找到願意全力配合的主人！

相信做對的事，
終有福報，
也希望為福豹找到願意疼愛一生的主人。

106年4月5日接獲桃園愛媽通報，
在高雄美濃老家院子出現一隻毛色特別的豹貓，
委託高雄志工協助誘捕，
發現貓咪頸後有像小籠包一樣大小腫塊，
身上有晶片、卻無登記飼主資訊，
貓咪尚未絕育，
懷疑是繁殖場因病棄養，
聲帶疑被割除、聲音微弱且低啞，
下方牙齒也被磨平，
貓咪揀到時有營養失調、血小板偏低、貧血、脫水症狀，
貓愛滋帶原，且白血球偏高有發炎反應。
身上的腫塊經化驗應為打架造成，
經清創、服用抗生素現已無大礙。

貓咪個性溫和、親人，
愛踏踏，也愛用頭頂人的臉。
喜歡貓、不喜歡狗狗。

非常愛玩、愛亂衝，
希望家庭空間夠大。

年齡：1-2歲間，公貓，已於4月底完成絕育。
貓在台北市

愛滋貓咪飼養方式與一般貓咪無異，
唯品種貓，有較多潛在遺傳疾病，
認養者請配合、詳讀以下條件---

1. 需有經濟基礎者，瞭解豹貓可能擁有的遺傳性病變。

2. 需配合圍網(防墜樓、走失)措施，開放性陽台者需有配合圍網認知。

3. 需配合家訪。

意者請填寫認養問卷-- >>>
http://www.tnrtw.org/listayhouseadp.php?Aid=175

註：成功認養者，致贈豐厚嫁妝。",,photo,94,15,1,107
